,birch0,birch1,birch2,birch3,birch4,birch5,birch6,birch7,birch8,birch9,birch10,birch11,birch12,birch13,birch14,birch15,birch16,birch17,birch18,birch19,birch20,birch21,birch22,birch23,birch24,birch25,birch26,birch27,birch28,birch29,birch30,birch31,birch32,birch33,birch34,birch35,birch36,birch37,birch38,birch39,birch40,birch41,birch42,birch43,birch44,birch45,birch46,birch47,birch48
276,5.670403039309818,3.269974264423304,4.506523261577526,4.9853350822958955,5.254998943674746,4.593273153830986,4.724964172631467,6.1535727004603205,4.99663809175008,6.102491549037965,5.866864781487585,5.166559417562009,0.5137504892711279,3.71261122375023,5.884233313238275,5.425476859488435,5.207633811085155,4.649338188388048,5.078156107171452,6.05739888586789,4.9682881008359665,5.6600346791377065,4.533344056717684,8.177480813166689,12.106205572571984,4.696469478414127,5.24475617534087,4.19136878594862,5.217402124066164,7.253746363964112,6.4338053617884565,12.083260343512766,5.815767558104429,5.505577466649991,7.03437579406944,6.333209571632921,9.863176260120241,5.354084667062637,8.860745584632346,9.751095858657756,6.3034907780155,6.16807575820215,10.317306723057452,7.020610008493575,5.857431026811726,6.974805565192435,9.535675749664305,7.493404253020297,4.164065953353162
278,4.764465975957696,4.876125234916696,4.102426548509033,3.804789357289916,3.280287116785145,2.9207534620355524,3.616174316962126,3.1732299723636856,1.6918911366446951,4.373850855606204,5.029689930043733,3.74701718458598,5.322242185816853,4.339706978623438,4.892062510219756,3.589361768500406,3.051500041352915,3.0889825037572303,4.1494360906335555,3.7993261048475158,4.385333263341221,4.76128536918737,4.283174665340849,7.088335466010818,11.226417489268247,4.25380940111453,3.9010186633209365,3.5096896468027814,2.1803286414643788,5.788998176197686,6.663968919079741,10.938921592913157,5.311257577363822,5.888755828762238,7.674126517002507,3.384229234677868,8.622948960078038,5.399097508793728,8.678309828581579,9.151447219748169,5.418096197843486,6.154327240836424,10.94910990222532,6.832961847302602,4.263527386423759,5.693174489116943,9.791545748381479,6.211533143648472,4.7216013850739404
279,4.847861088064072,5.061964487098174,2.5416330096458144,1.9885737473244238,3.567960016043884,3.0004172381586725,3.250799130496385,3.309262025354663,3.031194730511023,3.7925848540556157,4.127753147111018,2.6967947363749185,4.936292165349669,3.1247687352411884,4.4770430680674576,2.5467923874486598,4.304476273749005,1.6439785752835405,3.343731425580161,4.0310852575831895,4.615666068335934,3.5546181785907383,4.71032830768967,6.104281371810059,10.961323284940555,4.6250860814966765,2.6689184620279973,3.392589073935707,3.0165506838987444,6.471892878933177,5.43505543781434,10.805056897097437,5.426454537670955,5.840492845459983,7.433806511885066,4.96945157753276,9.785206563592512,5.417222373393663,8.485489419331495,9.207939970478728,4.995995515214501,4.336866503781097,10.208628537174024,5.931327093192808,4.081769196076943,4.996111105442615,8.965309177134873,6.177046349543877,3.371697301800532
280,3.960834096780181,4.693958626542987,3.4917841577500037,2.425185285584417,2.743207752043552,2.8584539785264584,2.7235619364058223,3.744623580810417,2.6961934660592175,4.135736941130266,4.439844747956525,3.0847364680476668,4.707637031738893,3.293177701459975,5.044484557063082,3.282378793514356,3.9383773598892655,0.542581919323919,3.2512046242004042,4.410103203984946,4.68450168888754,3.317684323008044,5.2176308691890965,6.624092320998408,11.227702354457605,4.421419688045646,3.733417106614066,3.7009022262986377,3.5258432891542313,6.58496729862465,5.261531911764995,10.915615803415005,4.661870858970405,5.774143406381215,7.210970419772106,4.262910897805311,9.599444181799601,4.856304056925141,8.449501813975523,8.908353684232024,3.765800616360778,4.471336763461431,9.97610301892798,5.445171602417005,4.088002561918107,4.965149697385193,8.707836881394819,5.485874839314053,3.224332172382587
281,5.534613694649098,5.610320135155714,3.2209138805522315,4.999793726485263,3.551527015295549,3.7969129711792258,3.330056320208046,4.66764838491976,5.450050005888857,4.459795735145281,1.001572837726115,3.4303197182471905,5.575532931043715,4.003931308396609,5.788326971783688,5.375781489273838,4.909535840919226,4.426283046184344,4.248863561822986,5.4157619912723804,5.126925453942906,4.022592515521478,5.833939541449055,6.910356646339707,11.88165051034219,5.127357762805169,3.4150213498991047,3.6814321975501763,4.771715548775687,7.418268736598107,6.674302924975428,11.099458591670126,5.769544153835393,3.521548348449308,6.882313395213715,5.184057266132838,10.203322345548386,4.385480528258393,8.439011645768883,9.299836782357637,4.874655363510696,4.082880999385122,9.841023461163296,5.501425978360062,5.759196140263093,7.169547848980222,8.199480473714935,7.051203551611231,4.2410220459230485
282,4.446004970859141,4.300727826975499,2.7348754666040525,4.08750543674223,2.3628494868479994,1.3984403497111721,3.402403614384996,3.4387771967736236,4.053018025166882,3.3227174858414923,2.956590347163593,3.097683607394307,4.834022952641668,3.147963101458614,5.452217189188279,4.52634214131357,3.8009172534720284,2.897686869841174,3.896178149104296,4.205622281922347,4.5400229296950085,4.373675236565296,4.7867568724991125,6.859695736784072,11.462763232642601,4.496990673990589,2.876675456083546,3.1667957188055516,3.0044824376087,6.325138065373784,5.938489713592016,11.128723388931004,5.304924029857046,4.559532753672315,6.684899281469871,4.748496774109408,9.467253305305002,4.665130398659188,8.152719835567625,9.099907711485937,3.9393696149122737,4.503218486566628,10.117219404693303,5.494322403280027,5.16855402053781,6.300393078984005,8.77237539446789,6.497430656474607,3.708250985735322
283,5.997783600620721,5.588424423766038,3.4342153718030657,4.516884973639882,3.894145715400602,3.5136739040182885,4.0220391974099865,4.9718700224198455,4.885217951960928,0.7823489688744409,4.014706109642916,4.907203590710561,5.63829262103432,4.427689064752073,5.861597985124708,3.971940524957639,3.4719565198543094,3.856773723642545,3.3110709786049015,4.271131988378251,5.652671056020184,4.667812870593414,4.892732856499551,6.661777745661674,11.62325081205893,6.196724752958765,4.557533829778382,3.633244478152161,3.449106539192988,6.461865267123919,6.271854926949043,10.95942788825079,4.48137091104343,5.292886847820776,7.765645752868874,5.074861903620912,9.90188065436254,5.389013153604127,8.710399413172656,8.921376783143222,4.276048692105215,3.6596248669583766,9.933677869215849,5.397009237246981,4.569132869058661,6.286607866260993,9.34524296952486,6.026959948730116,3.6339805384095185
284,5.7587918240777345,3.9846841987983472,5.305355113862705,5.387753501734179,4.4609908058524015,4.6592216376499795,4.8876605752934505,4.081956408741535,4.86386198274245,5.67057385108378,4.860156508848574,4.352836312888432,4.885276373531168,5.817206965403911,6.1111778276315025,5.587410997836645,5.313781317947717,4.92754875462946,5.509323405117412,5.268683300139467,0.4003645442302153,5.340711954738202,3.06124765097199,7.5244022622424245,11.886963094420732,5.648086158592781,4.600084298047495,5.292290430175185,4.662552611090397,7.4832503057910555,7.64119404408717,11.29843894855994,7.1055251055477635,6.63996189654324,5.962360778357597,4.949214886906596,9.961497347278602,6.1513922523454925,9.29841169326101,10.12967619073619,6.107192182043077,6.545331511561442,11.345609543643988,7.139546660196426,5.9456041971528055,6.959614749783423,9.57873392135437,7.130044345053878,6.2109695499860935
285,4.043392621815957,5.593474628276417,4.0483207350255785,4.121738727427254,4.5019789799704455,3.773440469424261,3.9916945401265096,4.378690478669179,4.129522100403896,6.2189139459469445,4.948322744887294,3.353022822464494,4.628935872928685,2.9960996768552968,4.0830369783426,4.939866944687513,4.481233383285908,4.303029731262952,4.480057315976893,4.5801677897537365,5.537487025239408,4.657761809821789,5.741604528015454,7.653557245412379,12.277667608061051,4.2146848510894035e-08,3.8008369083949454,3.3869810862149308,4.216221085162403,6.9388433970078776,6.099557808596761,12.131565271915642,6.624001453938709,5.447911227932416,7.835319518044769,5.256938551563828,9.273112919961477,3.949628986026095,8.379898914648479,10.562595506757715,6.219493783850285,6.148360361349466,10.27656525710332,6.59304020442943,4.972698542747965,6.173740099019345,8.620231919470992,6.608699270287446,4.238531970892056
286,4.747927160955907,4.6753040167055255,4.80344492684084,4.412366761875385,3.3333395346139243,3.748946467355866,4.017964836942629,3.9669951177754648,1.3024673950250065,5.0485850019731995,5.824400180952407,4.544439613289337,5.633836780987471,5.098844087111814,5.43814720606858,4.735581987939152,3.807750890812843,3.5685417227254157,4.61407899880042,4.593022214500603,5.239256142741872,5.078101408580576,4.970916841656277,7.35923777404451,11.05251140870274,5.183507690720437,5.0445285258580705,4.286797347476238,3.231300029339129,5.897549440251215,6.250678525524875,10.824985354078896,4.601914624128913,6.047451273651786,7.889857773146596,3.204650374292104,8.784215742552416,5.499962691204885,8.870545201225948,8.2003597216822,5.272016626749223,6.390706719421496,10.678199420182956,6.535956731718079,4.396973359622028,5.36483312261245,9.304677972181715,6.118358005337414,5.093268504588336
287,3.7392456501852025,5.3241873956268995,4.199028589773133,3.8171423967402687,3.7323331254202428,3.842240398600117,4.657480688025398,0.9746642534514334,3.5687443492993127,5.395826339682348,4.777161195125603,2.6143244114969004,6.275769225525256,5.014074745983778,3.844341431780485,5.149700478777846,5.214031460175252,4.086458187974668,4.625708488593667,3.1288992663832165,4.406966746244824,4.254454298303136,4.708774965469268,6.352875048831555,11.585294009370429,4.771266155883338,3.394450885975729,4.671163024050152,3.350065058788921,6.731906193531177,5.142460352006603,11.401790646732232,6.990439032056514,6.810222246620587,7.111739989356081,4.704805893188341,9.731945204178457,5.011724328578104,8.586386025252388,10.044585737260372,5.6134743209414335,5.557802388971364,10.283574690061423,5.445096652023404,4.334990302868345,4.292566438903394,7.272329681942992,5.699961193849702,5.376754051283624
288,4.371601054562465,6.156330398784846,4.012838240164887,3.5594425127775686,4.728624383396038,4.251004100206987,4.803758108033609,3.1090277591692947,4.279216854658455,4.384733469040283,5.259548273922177,3.870441744116346,6.034900921218596,4.756562679185824,2.543457943871437,4.078689041518406,4.18149390008338,4.565272811758019,3.467453440490129,0.42101177999941264,5.337877657041682,4.23134259899117,4.315656568240745,6.319511633579356,12.598422231230796,4.69496686817689,4.152894201276629,3.9503469564960034,2.862060044864446,6.455325031266231,4.890798275042105,12.224626071237378,6.6901534874958095,6.982408297599969,7.991066926059473,5.08284902538752,9.485559553410543,4.467463331506548,8.556591822111061,11.033813156665028,5.884109056734007,4.810185717182247,9.789073436181267,5.08819648386621,2.7704687476627803,3.843113978349608,7.537723290059621,4.5426446223937065,4.436765339221898
289,5.080277678650554,5.415844061584286,4.179791259426488,4.512803940688625,3.574076379310681,3.371502219262454,3.0899956503389103,4.9560232891767795,3.6090189106316393,3.3502749519807153,4.597150203492043,4.7824462108768175,4.899071901791729,4.072859283997007,5.284609163542468,3.840836264052257,0.49706236573737855,3.8640357350582772,2.991346514684713,4.12328502200812,5.37277318333238,4.526976763119928,4.866539250063084,7.2474003514927965,11.320169929122201,4.469009573164603,4.894857503594289,2.747611254813545,3.100329026426049,6.033080447814018,6.714042409154485,10.567631171508683,3.8620704394502723,4.820639068340081,7.879522464172289,3.2816835594905807,8.858064347305481,4.128604781455099,8.583621810955218,8.584511867456182,4.573146459832458,5.162608626731791,10.118822810761657,6.006456140821179,3.8956275063202437,6.3116776233888245,9.593121195383294,5.40856317373342,3.6479931850181098
290,5.154108786458366,4.888781588212987,2.0295239888797747,3.7690585900581453,3.5451840424293586,2.5817797063186587,2.6498653588066015,4.331212020400477,3.415884470658744,3.6425873659278145,3.4108382783835616,3.4898797331251785,4.049993321285901,2.290476042960052,4.340870954953387,3.342295294246234,2.609384558429074,3.4490897119333925,3.1274283739634847,4.016285701422441,5.154775250924278,4.226471263708363,4.515624405718341,6.882958747725802,11.594319015033335,3.4955980809197524,3.0881425887945695,0.434570814595169,2.6201089774659416,5.813046230530874,6.255447336747458,11.206417835606924,4.560346466432292,3.374990563247338,7.611354685065529,4.338535791821301,8.773636740931575,4.04231664695127,8.102043680076765,9.136236875054534,5.429576706698966,4.740077536799589,9.970822106106557,6.18976201959317,4.231499747382906,6.298348405855014,9.19454965487038,6.563907662470525,2.771467958531957
291,4.151672604582378,5.702617495887431,3.0117939584315554,0.1947712761615153,4.2805502994928695,3.927991982289982,3.469212239795244,3.691421775324184,3.4952346462122668,4.552854622117263,4.7913581218722445,2.7749633575780526,4.929864223486223,3.106609663489371,3.187645106543316,2.551755025659141,4.5977032327487475,2.3089773816061427,2.6761053430801547,3.484359144431884,5.222517167142819,2.7201299140264736,5.134126420022025,5.939338507605683,11.611163625579401,4.173625260968731,3.3858067563035528,3.6114004912074478,3.661615552685567,6.873521102284874,4.2047412212351585,11.413576812392861,5.77100604207374,6.486843428329508,7.762453712198768,5.302042693641289,10.035283281475092,4.63568372880722,8.453529038231277,10.022295379672661,5.159539174024201,3.803369047725167,9.51778158501872,5.0995773680090855,2.9428021541224916,3.6297336345949684,7.814407560961208,5.0014395365898485,2.7982876447382434
292,4.996692197571727,7.435302890128399,5.91795444959583,4.213248320184548,5.38072364969783,6.604993893989107,4.493213251762692,5.754234098407979,5.381687602548627,6.085556496017143,6.050040124587676,5.184824441743071,7.052660450503823,6.318281898004517,4.840784500342994,5.325977782063076,5.9014058343154066,5.011693383732624,3.6221353821110522,5.164837533287393,6.637968695287782,2.618269981529486,6.951367899916275,6.5768657493225025,12.680597597643747,6.56255242144034,6.490170902239957,5.9163113262786045,6.1985704178201875,8.443830436597558,4.685671099278336,11.655552464710551,5.76313563639197,7.604104265329291,8.514677342981965,5.038192264729786,11.084705137878007,4.514606398071828,9.461992612211864,10.084273346087233,5.104704758760147,3.913233883461121,8.812621798401382,3.715743041092052,3.0794655092105847,3.5498795143473094,5.977952574058132,2.9893513602476367,4.864842646477265
294,4.029975596985106,3.8745145538009496,3.019268234915716,3.874554458504576,2.6016058199645182,0.7585807718162452,3.4714627745058326,3.338338949589711,2.7336375717855583,4.111478444143183,4.2491865021725905,3.2626547825348737,4.268114273583215,2.746539518572339,4.997637024288546,4.294173975587716,3.1699288357611475,2.741282601939638,4.060974781890949,3.970518665846557,4.714873342791211,4.817890571742158,4.529575326880838,7.205090915744825,11.197442323578912,3.499723257066719,3.141224348127729,2.682504093677055,2.2057429211473663,5.7050008431856645,5.923336573478177,11.154299708251248,5.125189200174488,4.760323481480327,7.0965502425575036,4.356026771410525,8.767046891960215,4.616332752865328,8.118257911801802,8.937052991059552,4.681500964423423,5.5696192482819225,10.397722298005904,6.1943987853485485,4.857049419100032,6.0345023150157795,9.217802948487995,6.551592007920344,3.7449356830152887
295,5.188968184826144,5.296555258155562,2.1097289493776716,3.4842892646609576,4.029921888363375,2.827023868587022,3.881970948531326,2.8956946397030427,4.135697715628704,4.600191178447051,3.1804113185649445,2.027055143319124,5.130425532790965,2.9427794058996586,4.287498585891044,3.8438919420995528,4.760762537211488,3.513818153644301,4.337273850049701,4.074272042628711,4.443391275228144,4.412615153640172,4.649034765092311,6.55787436917571,11.575215842669342,3.8450225895076264,0.45193317789948145,3.063067263784708,3.090129505189622,6.623182860118826,6.343976281972699,11.465660238516033,6.780805371173906,5.171040745942057,7.256116224876327,5.584359903580422,9.6230763739426,5.310297403386806,8.337240607309575,10.237434606329723,6.12805460909477,5.178396079149146,10.640990299500997,6.659574974643451,5.189939698472868,6.254266000679501,9.069544342686418,7.320629380366542,4.218814740217942
296,3.9036046106821214,5.84647737586503,3.456798386767787,2.578214102512857,3.530369401211762,4.291392318296561,2.3233019756030475,4.039913936075156,4.161588216376906,4.521444649356311,3.3876103473668464,2.6862979945530414,5.253805227439519,3.790067921443378,3.824762171101024,3.7845685570160255,4.3936915983084655,3.074327687843614,2.0749078119047484,4.050504291290433,4.9613729878415205,0.42511703482486285,5.5715251084156,5.888847021586267,11.780377891534792,4.417960866746356,3.863449124855635,3.6765610007136744,4.439780687078829,7.314983704560659,4.568930516460612,10.978571773099723,5.110557662645158,5.442876501583437,7.189814268221003,4.263797680453181,10.190530242498284,3.1813157318511225,8.372651987634296,9.462315617577904,4.091066086807792,2.649661553542502,8.874117444034077,3.7730340698128364,3.0330557648597094,4.30347745066439,6.631323487301077,4.228995739183376,2.9478973242115645
297,5.134822076078412,5.704119642687056,1.7544815635843067,3.4688050619910658,4.709284105541675,3.6736317812620243,4.33272733115392,4.203673980031849,5.200828899665765,4.502155072851968,3.619394239461514,3.0427265489983943,4.996711932455295,2.6265869721774737,3.952401789608751,4.378514912394471,5.270669949042523,4.053695991626122,3.832115214423341,4.113822920948964,5.759027481126494,4.156690980080219,5.3284902867491954,6.338941322769545,11.982245622351039,4.470099513569683,2.513140433332999,3.2579304955709647,4.012288638440874,7.043947581719864,4.927855052879739,11.888852131207505,6.58768145258465,5.29594376579894,7.569146316523405,6.498163517925334,10.324755539196598,4.685818202988896,8.230277070082272,10.372070685080686,5.8695604271637105,3.7498629263895262,9.534897428802337,5.390347930320526,4.831451896445657,5.648301171681474,7.786118460277382,6.748146120415568,3.1883883868748124
298,3.681916298986751,4.209395560039436,2.5057788575485405,3.2790179564923716,2.7575464129159117,1.5934435261534652,3.819024318295212,2.312391354440383,3.3768641306254965,3.7233392726128964,3.8687479097907973,2.5654106706534914,4.835440398257171,3.1044729713633985,4.268072049690412,4.274083206405985,4.02163871667193,2.775280728445628,3.719463439655405,3.032265837721734,4.556624865437573,4.193840738226104,4.300043270066498,6.440001363412794,11.444337982455668,4.159376717525436,2.5440522315305723,3.1771946076134205,2.2161291903276448,6.009605931695169,4.819483346007883,11.374997017372921,5.728160825419527,5.4421601734699845,6.8388809770854815,4.860238931034828,9.357259132336392,4.515016842313947,8.038162084734664,9.460159355125457,4.455511965169145,4.5464233562149445,9.899351072235511,5.121620618645467,4.352796722509105,4.985258246805335,8.020347925091553,5.923803598678368,3.660036960786885
299,3.633873811696845,5.056239206264172,2.6356070896866535,2.7214384120228146,3.262637767189537,3.0691074858858016,3.185909378798786,2.2307491877733368,3.6102320962058077,4.9589375381332275,3.152132505962121,0.12478390281949212,5.031690110360934,3.0881412288116743,3.5356814992347476,4.135923288123659,4.731961580339454,2.9749370385498755,3.63371609044599,3.6742098723232064,4.205855079376015,3.0038417334886227,4.910975502269577,6.143311182384871,11.506333136589223,3.407174398916518,1.7554993084602493,3.350557336144324,3.4651384165228825,6.814576850171631,5.038635154934028,11.23652779487308,6.3244472959030995,5.3554008281817405,6.788673759169097,4.794193440258214,9.744931052681325,4.066188959007061,8.133822224591622,9.860942361063211,5.1229099721568385,4.427371887271601,9.804921586483093,5.235060605491454,4.2623210084728065,4.920790108677272,7.3833469467460064,5.935199395197898,3.8239205254315096
300,5.7587918240777345,3.9846841987983472,5.305355113862705,5.387753501734179,4.4609908058524015,4.6592216376499795,4.8876605752934505,4.081956408741535,4.86386198274245,5.67057385108378,4.860156508848574,4.352836312888432,4.885276373531169,5.817206965403911,6.1111778276315025,5.587410997836645,5.313781317947717,4.92754875462946,5.509323405117412,5.268683300139467,0.4003645442302153,5.340711954738202,3.06124765097199,7.5244022622424245,11.886963094420732,5.648086158592781,4.600084298047495,5.292290430175185,4.662552611090397,7.4832503057910555,7.64119404408717,11.29843894855994,7.1055251055477635,6.63996189654324,5.962360778357597,4.949214886906596,9.961497347278602,6.1513922523454925,9.29841169326101,10.12967619073619,6.107192182043077,6.545331511561442,11.345609543643988,7.139546660196426,5.9456041971528055,6.959614749783423,9.57873392135437,7.130044345053878,6.2109695499860935
301,4.244369382157028,3.9667498960932672,3.0795619393922467,3.988863433045382,2.6331240718436075,0.7528506384580885,3.437257745538478,3.4788990526073658,2.877494808235392,4.061561691365542,4.162580162723842,3.3458513955214833,4.307241649579194,2.7804604874674603,5.193008922466536,4.25692433564856,3.1187151696501,2.7644695750413755,4.126241611329456,4.139820336717864,4.6755354719448485,4.888294469108358,4.581787632036129,7.285863496495644,11.2131897930818,3.551906919225373,3.1490477822153564,2.6987114661944127,2.309275756627555,5.76626164857037,6.196192923321743,11.130048598367475,5.141125419882183,4.688820095900752,7.1152806725125775,4.366112901223358,8.773482626317474,4.748992554645154,8.170790086817021,8.960320883625862,4.70958880542494,5.639588753177633,10.521482839153991,6.371155857364829,5.015155203640798,6.285190239093352,9.456928382747572,6.700129103435127,3.815541101559305
303,4.151672604582378,5.702617495887431,3.0117939584315554,0.1947712761615153,4.2805502994928695,3.9279919822899814,3.4692122397952434,3.691421775324184,3.4952346462122668,4.552854622117263,4.7913581218722445,2.7749633575780526,4.929864223486223,3.106609663489371,3.187645106543316,2.5517550256591406,4.5977032327487475,2.3089773816061427,2.6761053430801547,3.484359144431884,5.222517167142819,2.7201299140264736,5.134126420022025,5.939338507605683,11.611163625579401,4.173625260968731,3.3858067563035528,3.6114004912074473,3.661615552685567,6.873521102284874,4.2047412212351585,11.413576812392861,5.77100604207374,6.486843428329508,7.762453712198768,5.30204269364129,10.03528328147509,4.63568372880722,8.453529038231277,10.022295379672661,5.159539174024201,3.803369047725167,9.51778158501872,5.0995773680090855,2.9428021541224916,3.629733634594968,7.814407560961208,5.0014395365898485,2.798287644738244
304,5.204204046922471,5.081530596035081,0.38715232787554954,3.142022609458582,3.976535115088266,2.949762529522468,3.3850827412858733,3.8379101769688737,3.9803269636324448,3.7873907781376825,3.2489275972276737,2.823163274410871,4.4873517384983845,2.2583789334164797,3.8253658206916628,3.423109832336875,4.209150384544614,3.38591600191272,3.3454226380029732,3.8210411714050956,5.23726474347235,3.9609665464945722,4.584792298062929,6.288768763185057,11.671494981975986,4.141676106679014,2.1204854599598972,1.9817040215002495,2.9520614089389308,6.22476983116058,5.40517512382432,11.495325743456242,5.5230965859585455,4.297276844114012,7.515773656341856,5.422680527014936,9.500674703711912,4.563169681750076,8.094545470915797,9.637738712783351,5.703265444176448,4.010778298529513,9.741508367480613,5.765006636133393,4.307047610209518,5.661205713637754,8.440428901845092,6.721436636630744,2.800312466840272
305,5.7587918240777345,3.9846841987983472,5.305355113862705,5.387753501734179,4.4609908058524015,4.6592216376499795,4.8876605752934505,4.081956408741535,4.86386198274245,5.67057385108378,4.860156508848574,4.352836312888432,4.885276373531169,5.817206965403911,6.1111778276315025,5.587410997836645,5.313781317947717,4.92754875462946,5.509323405117412,5.268683300139467,0.4003645442302153,5.340711954738202,3.06124765097199,7.5244022622424245,11.886963094420732,5.648086158592781,4.600084298047495,5.292290430175185,4.662552611090397,7.4832503057910555,7.64119404408717,11.29843894855994,7.1055251055477635,6.63996189654324,5.962360778357597,4.949214886906596,9.961497347278602,6.1513922523454925,9.29841169326101,10.12967619073619,6.107192182043077,6.545331511561442,11.345609543643988,7.139546660196426,5.9456041971528055,6.959614749783423,9.57873392135437,7.130044345053878,6.2109695499860935
306,5.154108786458366,4.888781588212987,2.0295239888797747,3.7690585900581453,3.5451840424293586,2.5817797063186587,2.649865358806602,4.331212020400477,3.415884470658744,3.6425873659278145,3.4108382783835616,3.4898797331251785,4.049993321285901,2.290476042960052,4.340870954953387,3.342295294246234,2.609384558429074,3.4490897119333925,3.1274283739634843,4.016285701422441,5.154775250924278,4.226471263708363,4.515624405718341,6.882958747725802,11.594319015033335,3.4955980809197524,3.0881425887945695,0.434570814595169,2.6201089774659416,5.813046230530874,6.255447336747458,11.206417835606924,4.560346466432292,3.374990563247338,7.611354685065529,4.338535791821301,8.773636740931575,4.04231664695127,8.102043680076765,9.136236875054534,5.429576706698966,4.740077536799589,9.970822106106557,6.189762019593171,4.231499747382906,6.298348405855014,9.19454965487038,6.563907662470525,2.7714679585319573
307,4.371601054562465,6.156330398784845,4.012838240164887,3.5594425127775686,4.728624383396038,4.251004100206987,4.803758108033608,3.1090277591692947,4.279216854658455,4.384733469040283,5.259548273922177,3.870441744116346,6.034900921218596,4.756562679185824,2.543457943871437,4.078689041518406,4.18149390008338,4.565272811758019,3.467453440490129,0.4210117799994084,5.337877657041682,4.23134259899117,4.315656568240745,6.319511633579356,12.598422231230796,4.69496686817689,4.152894201276629,3.9503469564960034,2.862060044864446,6.455325031266231,4.890798275042105,12.224626071237378,6.6901534874958095,6.982408297599969,7.991066926059473,5.08284902538752,9.485559553410543,4.467463331506548,8.556591822111061,11.033813156665028,5.884109056734007,4.810185717182247,9.789073436181267,5.08819648386621,2.7704687476627803,3.843113978349608,7.537723290059621,4.5426446223937065,4.436765339221897
308,5.983685319306358,6.281769035619386,3.231027423980055,2.5900335594179342,4.838179178483037,4.244801288960267,3.554295723760907,4.649400414865315,3.823572801877801,3.6056241947909156,4.8196755504329,4.090057627038702,5.295942262879414,3.774588066495184,4.247956549533744,0.036699333055691216,3.7947106028368056,3.188029435488995,2.940414980448695,3.9266682381842464,5.400324481314924,3.888867333763011,4.805865192973898,6.420652549797151,11.946954748721494,4.939460145811072,3.884212371069868,3.2157401723546246,3.3694728154226516,6.5996021645401255,6.30901254515005,11.486746648087397,5.428963741666577,6.123168589374879,8.448209816416723,5.1469075215540085,9.621068244072,5.618610010412113,8.851135750072544,10.183054527935948,5.988714479133147,4.509535082631972,10.349785126465259,6.554639894257663,3.481105270998014,5.430540353796904,9.738238128080951,6.035424871036836,3.3292232508052244
309,4.747927160955907,4.6753040167055255,4.80344492684084,4.412366761875385,3.3333395346139247,3.748946467355866,4.017964836942629,3.966995117775465,1.3024673950250065,5.0485850019731995,5.824400180952407,4.544439613289337,5.633836780987471,5.098844087111814,5.43814720606858,4.735581987939152,3.807750890812843,3.5685417227254157,4.61407899880042,4.593022214500603,5.239256142741872,5.078101408580576,4.970916841656277,7.35923777404451,11.05251140870274,5.183507690720437,5.0445285258580705,4.286797347476238,3.231300029339129,5.897549440251215,6.250678525524875,10.824985354078896,4.601914624128913,6.047451273651786,7.889857773146596,3.204650374292104,8.784215742552416,5.499962691204885,8.870545201225948,8.2003597216822,5.272016626749223,6.390706719421496,10.678199420182956,6.535956731718079,4.396973359622028,5.36483312261245,9.304677972181715,6.118358005337414,5.093268504588336
310,2.168333502007284,4.050027355974574,3.7913885518921164,3.578588463665124,2.642450213253664,2.43309946583736,3.887549587831589,3.4199593770246834,3.436083689357004,5.018542702742386,4.826910118596122,3.14707306118292,4.651835165449629,3.300304002989198,4.839203652722845,5.2291160273454915,4.496208890692757,2.710484333996276,4.0470152756672135,4.12113647784091,5.218552753907748,4.172987009317459,5.456973067308429,7.029161592771867,11.440320450937541,3.9579660593267483,3.970295830414866,4.011343893732935,3.6899217120715972,6.551050849608714,4.085343550427828,11.429455389291117,5.448240474068367,5.825047803868624,6.8278636120575955,4.874598634589164,9.606130657181037,3.9580922603205235,8.118458265527567,9.10027522313724,3.636811112708118,4.933262473841623,9.542514937807965,4.599820258363518,4.610007329962102,4.733611720789975,7.347620510012722,5.414420241532241,3.6945458848153754
311,4.371601054562465,6.156330398784845,4.012838240164887,3.5594425127775686,4.728624383396038,4.251004100206987,4.803758108033608,3.1090277591692947,4.279216854658455,4.384733469040283,5.259548273922177,3.870441744116346,6.034900921218596,4.756562679185824,2.543457943871437,4.078689041518406,4.18149390008338,4.565272811758019,3.467453440490129,0.4210117799994084,5.337877657041682,4.23134259899117,4.315656568240745,6.319511633579356,12.598422231230796,4.69496686817689,4.152894201276629,3.9503469564960034,2.862060044864446,6.455325031266231,4.890798275042105,12.224626071237378,6.6901534874958095,6.982408297599969,7.991066926059473,5.08284902538752,9.485559553410543,4.467463331506548,8.556591822111061,11.033813156665028,5.884109056734007,4.810185717182247,9.789073436181267,5.08819648386621,2.7704687476627803,3.843113978349608,7.537723290059621,4.5426446223937065,4.436765339221897
313,5.983685319306358,6.281769035619386,3.231027423980055,2.5900335594179342,4.838179178483037,4.244801288960267,3.554295723760907,4.649400414865315,3.823572801877801,3.6056241947909156,4.8196755504329,4.090057627038702,5.295942262879414,3.774588066495184,4.247956549533744,0.036699333055691216,3.7947106028368056,3.188029435488995,2.940414980448695,3.9266682381842464,5.400324481314924,3.888867333763011,4.805865192973898,6.420652549797151,11.946954748721494,4.939460145811072,3.884212371069868,3.2157401723546246,3.3694728154226516,6.5996021645401255,6.30901254515005,11.486746648087397,5.428963741666577,6.123168589374879,8.448209816416723,5.1469075215540085,9.621068244072,5.618610010412113,8.851135750072544,10.183054527935948,5.988714479133147,4.509535082631972,10.349785126465259,6.554639894257663,3.481105270998014,5.430540353796904,9.738238128080951,6.035424871036836,3.3292232508052244
